CreditScore,Geography,Age,Balance,NumOfProducts,IsActiveMember,Exited
607,France,26,0.0,1,0,No
681,France,43,154100.3,1,0,No
766,France,45,0.0,2,0,No
694,France,30,0.0,3,1,No
411,France,54,0.0,1,1,No
742,France,39,140004.96,1,1,No
673,Spain,43,127132.96,1,1,Yes
529,France,61,0.0,2,1,No
519,France,38,125328.56,1,0,No
573,France,35,0.0,2,0,No
453,Germany,28,139986.65,1,0,No
798,Germany,39,119787.76,1,1,No
693,Spain,34,107556.06,2,0,No
637,France,44,0.0,2,0,No
672,France,47,0.0,1,0,No
597,France,28,142705.95,1,0,No
543,France,42,0.0,1,1,No
695,Spain,56,0.0,2,0,No
584,France,35,161613.94,2,1,No
652,Germany,58,116353.2,2,1,No
601,France,38,60013.81,1,1,No
628,Spain,28,0.0,2,1,No
607,Germany,32,144272.07,2,0,No
646,France,46,0.0,2,0,No
572,France,30,117696.67,1,0,No
801,Spain,58,79954.61,2,1,No
597,France,26,149989.39,1,0,No
613,France,40,124339.9,1,0,No
529,Germany,29,135759.4,1,0,Yes
794,Spain,37,0.0,2,0,No
557,France,34,83074.0,1,0,No
499,France,28,141792.61,1,1,No
544,France,26,0.0,1,0,Yes
739,France,30,0.0,1,0,No
458,Germany,43,106870.12,2,0,No
528,France,31,120962.59,1,0,No
773,Spain,51,0.0,2,0,Yes
646,France,30,0.0,2,0,No
564,France,31,110527.17,1,1,No
624,Germany,52,133723.43,1,0,Yes
682,France,52,112670.48,1,0,Yes
726,France,44,0.0,2,1,No
560,France,24,116084.32,1,0,No
382,Spain,36,0.0,1,1,Yes
457,Spain,38,0.0,2,0,No
673,France,37,0.0,2,1,No
584,France,40,82441.75,1,0,No
629,France,39,0.0,2,1,Yes
584,Germany,37,134171.8,4,1,Yes
724,France,30,0.0,2,1,No
644,France,31,0.0,2,1,No
676,Germany,48,124442.38,1,0,Yes
499,France,31,0.0,1,0,No
598,France,60,0.0,1,0,Yes
655,Germany,37,108862.76,1,0,Yes
559,France,28,141099.43,1,1,No
543,France,67,128843.67,1,1,No
679,France,39,86843.61,1,1,No
594,Germany,32,120074.97,2,1,No
586,France,27,130231.8,2,1,No
776,France,31,0.0,2,0,No
699,France,39,109724.38,1,1,No
847,Germany,35,111743.43,1,1,No
582,Germany,35,121309.17,2,1,No
648,France,38,82697.28,1,0,No
618,France,49,44301.43,3,1,Yes
543,France,31,138317.94,1,0,No
642,Germany,49,120688.61,1,0,Yes
462,France,27,176913.52,1,0,No
640,Spain,47,89047.14,1,0,No
740,Germany,40,114318.78,2,0,Yes
773,France,50,0.0,2,0,No
583,Germany,32,94753.55,2,1,No
589,Spain,46,0.0,2,1,No
509,France,35,0.0,2,1,No
612,Germany,32,106520.73,2,0,No
505,Spain,37,134006.39,1,1,No
546,Germany,25,132837.7,1,0,No
681,France,41,120549.29,2,0,No
762,France,20,139432.55,1,1,No
786,Spain,29,80895.44,2,0,No
629,Spain,34,0.0,2,0,No
787,Spain,39,171646.76,1,1,No
713,Spain,42,109121.71,1,1,No
541,France,39,109844.81,1,0,No
451,France,31,140931.82,1,1,No
644,Spain,49,0.0,2,1,No
686,France,32,0.0,2,1,No
847,Germany,41,101543.51,4,0,Yes
765,Germany,37,102708.77,1,0,No
678,Germany,37,149000.91,2,1,No
539,France,20,83459.86,1,1,No
800,France,40,75893.11,2,0,No
799,Germany,39,167395.6,2,1,No
629,France,61,0.0,2,1,No
734,Germany,52,71283.09,2,1,No
542,France,31,0.0,2,1,No
414,Spain,60,0.0,2,1,No
675,France,38,104016.88,1,0,Yes
683,France,38,127616.56,1,0,No
748,France,32,154737.88,2,1,No
596,Spain,29,0.0,2,1,No
642,France,35,125476.31,1,1,No
499,France,21,176511.08,1,1,No
649,Spain,47,110783.28,1,1,No
739,France,42,141642.92,2,0,No
616,France,31,0.0,2,1,No
560,Spain,33,0.0,1,1,No
427,Germany,42,75681.52,1,1,No
435,France,54,0.0,1,0,Yes
633,France,29,0.0,1,1,No
443,France,35,161111.45,1,0,No
727,France,62,0.0,2,1,No
674,France,45,72494.69,1,1,No
661,France,31,133964.3,1,1,No
619,Spain,34,0.0,1,0,No
562,France,27,0.0,2,0,No
633,France,61,157201.48,1,1,No
551,Spain,48,95679.29,1,0,No
720,Germany,29,106230.92,1,1,Yes
688,France,32,0.0,2,1,No
635,Germany,36,81231.85,2,0,No
561,France,31,81480.27,2,1,No
850,France,33,73059.38,1,1,No
636,France,36,117559.05,2,1,No
461,Germany,74,186445.31,2,1,No
771,Germany,38,137657.71,2,0,No
713,France,36,133889.35,1,1,No
658,Germany,45,134562.8,1,1,No
586,Germany,56,100781.75,2,1,No
737,France,30,174356.13,1,0,No
742,Germany,27,190125.43,2,0,No
824,France,26,146266.0,1,0,Yes
701,Germany,41,164046.1,1,0,No
623,Spain,43,123536.52,2,0,No
744,France,36,0.0,2,1,No
698,Spain,38,171848.38,1,0,No
616,France,40,0.0,2,0,No
662,France,39,139562.05,2,0,No
594,France,37,0.0,2,1,No
685,France,40,168001.34,2,1,No
742,France,27,0.0,2,1,No
678,Germany,83,123356.63,1,1,No
651,Spain,47,0.0,2,1,No
585,Germany,50,125845.66,1,0,Yes
579,Germany,40,45408.85,2,0,No
722,Germany,37,125977.81,1,0,No
613,Germany,51,147262.11,1,1,Yes
694,France,42,133767.19,1,0,No
550,Germany,49,108806.96,3,0,Yes
741,France,42,106036.52,1,0,Yes
668,Spain,69,0.0,1,1,No
529,France,27,0.0,2,1,No
636,France,31,0.0,2,1,No
563,Spain,61,82182.1,1,0,Yes
767,France,35,0.0,2,0,No
644,France,50,76817.0,4,0,Yes
780,Germany,71,142550.25,2,1,No
635,Spain,41,0.0,2,1,No
641,Germany,35,103711.56,1,1,Yes
593,Spain,40,0.0,1,1,No
540,Germany,35,128369.75,2,0,No
663,Spain,35,0.0,2,1,No
630,France,34,0.0,2,1,No
605,Germany,19,166133.28,1,1,No
710,Germany,62,148214.36,1,0,Yes
755,France,78,121206.96,1,1,No
641,Spain,25,0.0,2,1,No
737,Germany,50,127552.85,2,0,No
695,France,49,159458.53,1,0,No
466,Germany,47,102085.72,1,1,Yes
558,Germany,58,142537.18,1,1,No
665,Spain,29,182781.74,2,1,No
737,France,45,0.0,2,0,No
654,France,29,0.0,2,1,No
619,France,28,0.0,2,0,No
845,Germany,43,152063.59,2,0,No
727,France,28,110997.76,1,0,No
582,France,50,148942.0,1,1,No
716,France,41,0.0,1,1,No
660,Spain,36,84438.57,1,1,No
664,France,34,93920.47,1,0,No
801,France,43,158713.08,2,0,No
615,Spain,42,0.0,3,1,No
718,Germany,63,123204.88,1,1,No
667,France,40,72945.29,2,0,No
670,Spain,37,178742.71,1,1,No
590,France,43,0.0,2,1,No
739,Spain,40,0.0,1,0,No
373,France,42,0.0,1,0,Yes
418,France,46,0.0,1,1,Yes
837,France,29,0.0,2,1,No
645,Germany,43,140121.17,1,0,Yes
552,Germany,39,132906.88,1,1,No
580,Germany,45,179334.83,2,1,No
684,France,35,137179.39,1,1,No
634,Spain,35,0.0,2,1,No
607,France,49,119960.29,2,0,No
802,France,29,127414.55,1,1,No
736,France,36,0.0,1,0,No
629,France,40,137409.19,1,0,Yes
737,France,28,0.0,2,0,No
718,Spain,39,0.0,1,1,No
561,France,43,0.0,4,0,Yes
641,France,31,112494.99,1,1,No
677,France,30,78133.15,1,1,No
641,Spain,36,0.0,2,0,No
658,Spain,32,145553.07,1,1,No
659,Germany,48,123593.22,2,0,Yes
567,France,47,0.0,1,0,Yes
584,France,26,146286.22,1,0,No
709,Spain,35,111827.27,2,0,No
690,Spain,26,0.0,2,1,No
627,France,70,94416.78,1,1,No
765,Spain,45,91549.78,1,1,No
645,France,38,59568.57,1,1,No
716,France,23,94464.81,2,1,No
771,France,57,0.0,1,0,Yes
687,Germany,44,95368.14,2,1,No
717,Germany,33,102185.42,2,0,No
524,France,32,144875.71,1,0,No
679,Spain,39,0.0,2,1,No
538,France,32,0.0,1,1,No
752,Germany,37,113291.05,2,1,No
846,Spain,61,0.0,2,1,No
532,Spain,39,0.0,2,0,No
670,Germany,43,111677.88,1,0,Yes
597,Germany,35,131101.04,1,1,No
627,Germany,52,76101.81,2,1,No
700,Spain,40,0.0,2,0,No
766,France,52,92510.9,2,1,No
488,France,34,0.0,2,1,No
694,France,39,77652.4,1,1,No
639,France,31,98360.03,1,0,No
705,Germany,46,115518.07,1,0,Yes
810,Germany,69,27288.43,1,1,No
638,France,36,0.0,1,0,No
595,Spain,43,0.0,2,0,No
575,France,36,0.0,1,1,Yes
850,France,31,131996.66,2,1,No
419,Spain,27,121580.42,1,1,No
640,France,55,132436.34,1,0,No
570,Spain,34,0.0,2,1,No
640,Germany,46,107978.4,2,0,No
689,Germany,40,78119.59,4,0,Yes
725,France,26,98684.15,1,0,No
751,France,44,0.0,2,0,No
544,Spain,53,0.0,1,0,Yes
768,Germany,43,129264.05,2,0,No
648,Germany,37,131753.41,1,0,No
577,Spain,33,0.0,2,0,No
639,Spain,27,0.0,1,1,No
686,Germany,26,57422.62,1,1,No
657,France,28,0.0,2,1,No
613,France,34,144094.2,1,0,No
701,France,33,147510.34,1,0,No
578,Spain,28,161592.76,1,0,No
689,France,40,0.0,2,1,No
687,Spain,72,0.0,2,1,No
499,Spain,53,75225.53,2,0,Yes
693,Spain,39,0.0,2,0,No
737,France,70,87542.89,2,1,No
651,France,32,144581.96,1,1,No
753,France,33,122568.05,2,1,No
523,Spain,24,172231.93,1,1,No
458,Germany,28,171932.26,2,1,No
643,France,39,0.0,2,1,No
638,Spain,34,0.0,2,0,No
685,Germany,38,111798.06,2,1,No
684,France,38,0.0,3,0,No
670,France,27,79336.61,1,1,No
701,Germany,63,120916.52,3,0,Yes
705,France,31,142905.51,1,1,No
593,Spain,27,0.0,3,0,Yes
651,France,33,96834.78,1,0,No
741,France,37,105261.76,2,1,No
596,Germany,54,123544.0,1,1,Yes
581,Germany,41,127913.71,2,1,No
689,Spain,28,95328.6,1,0,Yes
544,France,30,73218.89,1,1,No
718,France,41,0.0,2,1,Yes
583,Germany,35,149995.72,2,0,No
663,Germany,28,123674.28,2,1,No
666,Germany,33,124125.26,1,0,No
524,Spain,29,159035.45,1,0,Yes
599,France,27,0.0,2,0,No
667,France,27,156811.74,1,1,No
727,France,52,0.0,2,1,No
689,Spain,55,0.0,2,1,No
639,France,39,150555.83,1,0,No
678,France,28,109137.12,1,1,No
523,France,36,158351.02,2,0,No
650,France,47,0.0,1,0,No
744,Spain,35,0.0,2,1,No
697,France,40,0.0,2,1,No
800,Spain,46,0.0,2,0,No
664,France,24,0.0,1,1,No
740,France,39,0.0,2,0,No
835,France,56,0.0,2,1,No
559,France,52,0.0,1,0,Yes
676,Spain,36,82729.49,1,0,No
613,Germany,45,142765.24,2,0,No
713,France,25,121172.97,1,1,No
751,Germany,28,132932.14,2,1,No
523,France,22,123374.46,1,1,No
775,Germany,74,161371.5,1,1,No
608,Spain,45,0.0,2,0,Yes
673,France,51,79563.36,2,1,No
616,France,46,0.0,2,0,No
650,Germany,48,138232.24,1,0,No
655,France,41,0.0,1,0,Yes
782,Germany,53,81571.05,1,0,Yes
781,Spain,35,0.0,2,0,No
593,France,33,95927.04,1,0,No
505,Spain,35,116932.59,1,0,No
707,France,40,0.0,2,0,Yes
692,France,36,79551.12,1,1,No
813,Germany,30,116416.94,1,1,No
850,Spain,37,88141.1,1,0,No
753,France,32,177729.13,1,1,No
850,Spain,32,0.0,1,1,No
671,Spain,32,123912.78,2,1,No
791,France,33,0.0,1,1,Yes
624,France,80,0.0,1,1,No
649,France,35,108306.44,1,1,No
732,Germany,48,102962.62,1,0,Yes
664,France,36,103502.22,1,1,No
789,Germany,43,119654.44,2,1,Yes
680,France,33,183768.47,1,0,No
701,France,37,0.0,2,0,No
684,France,25,0.0,2,1,No
586,France,52,140900.97,1,1,No
522,Germany,25,94049.92,2,0,No
739,Spain,27,98926.4,1,1,No
835,Germany,18,142872.36,1,1,No
790,Spain,29,46057.96,2,1,No
671,France,48,119769.77,1,1,No
560,France,44,143244.97,1,0,No
651,France,28,79562.98,1,1,No
682,France,69,0.0,2,1,No
808,France,41,0.0,1,1,No
644,Spain,26,96659.64,2,1,No
688,France,29,0.0,2,0,No
617,France,26,165947.99,2,1,No
738,France,33,92676.3,1,0,No
663,France,45,83195.12,1,1,No
515,France,48,129387.94,1,1,Yes
845,France,28,0.0,2,1,No
639,Spain,38,130233.14,1,1,No
557,France,32,123502.53,1,1,No
543,Germany,37,140894.06,2,1,No
585,Germany,44,163867.86,1,1,No
610,France,27,0.0,2,0,No
727,Germany,18,93816.7,2,0,No
540,Spain,40,0.0,2,0,No
418,France,35,0.0,2,1,No
660,France,32,114668.89,1,0,No
850,Germany,38,146756.68,1,0,No
618,France,46,150213.71,1,0,Yes
642,Germany,18,111183.53,2,1,No
850,France,40,99816.46,1,1,Yes
739,France,34,0.0,1,0,No
508,France,41,0.0,2,1,No
667,France,41,0.0,2,0,No
741,France,60,0.0,1,1,No
592,France,29,0.0,2,1,No
651,Germany,45,86714.06,1,0,Yes
773,Spain,52,0.0,2,0,No
850,Spain,41,132838.07,1,1,No
550,Germany,42,128707.31,1,0,Yes
783,France,40,0.0,2,0,No
777,France,29,0.0,2,0,No
659,France,29,123192.12,1,1,Yes
727,Germany,46,115248.11,4,0,Yes
603,France,38,59360.77,1,1,No
644,Spain,37,0.0,2,1,No
647,France,35,112668.7,1,1,No
648,Germany,37,138503.51,2,0,No
721,Spain,57,0.0,1,1,No
524,France,29,0.0,2,1,No
626,France,34,0.0,2,1,No
569,France,43,0.0,2,0,No
578,Spain,36,157267.95,2,0,No
769,France,40,133871.05,1,1,No
694,Germany,31,141989.27,2,0,No
664,France,41,0.0,1,1,No
646,France,38,0.0,2,0,No
779,France,29,46388.16,3,0,Yes
782,Germany,72,148666.99,1,0,Yes
769,Germany,34,115101.5,1,0,Yes
655,Germany,67,148363.38,1,1,No
623,Spain,46,0.0,1,0,Yes
705,Spain,39,144102.32,1,1,No
686,France,41,128876.71,3,1,Yes
678,Germany,36,118448.15,2,0,No
738,France,39,0.0,2,1,No
703,France,28,0.0,2,1,No
554,Spain,42,0.0,2,1,No
582,France,38,135979.01,4,1,Yes
644,France,37,117271.8,2,0,Yes
724,France,29,0.0,1,0,No
593,France,33,0.0,2,0,No
710,Spain,30,0.0,2,0,No
631,France,35,129205.49,1,1,No
739,Spain,41,0.0,1,0,Yes
644,Spain,18,0.0,1,1,Yes
652,Germany,35,104015.54,2,1,No
554,Spain,37,0.0,2,0,No
483,France,30,0.0,2,0,No
669,Germany,42,103873.39,1,0,No
841,Germany,52,112383.03,1,0,Yes
662,France,34,117731.79,2,1,No
821,Germany,45,135827.33,2,1,No
783,France,38,114135.17,1,0,No
850,France,28,0.0,2,1,No
559,France,62,118756.62,1,1,No
602,Spain,34,98382.72,1,0,No
563,Germany,41,100520.92,1,1,Yes
695,Spain,35,79858.13,2,1,No
546,France,20,0.0,1,1,No
719,Germany,76,95052.29,1,0,No
539,Germany,42,177728.55,1,0,No
632,France,71,83116.68,1,1,No
772,Germany,34,111565.91,1,1,No
708,Spain,40,83015.71,1,0,No
668,Germany,28,124511.01,1,0,No
738,France,67,130652.52,1,1,No
785,France,55,0.0,2,1,No
597,France,61,0.0,2,1,No
531,France,37,121854.45,1,0,No
509,France,26,0.0,2,1,No
508,France,35,86893.28,1,0,No
749,Germany,32,79523.13,1,1,No
621,Germany,55,131033.76,1,1,Yes
659,France,33,89939.62,1,0,No
634,Germany,59,95727.05,1,0,Yes
675,France,39,0.0,2,1,No
770,France,31,155047.56,2,1,No
736,France,29,0.0,2,0,No
524,France,44,118569.03,2,0,No
674,France,28,0.0,1,1,No
700,Spain,44,0.0,2,0,No
741,France,35,0.0,2,0,No
455,France,40,0.0,3,1,No
608,Spain,37,130461.02,1,0,No
776,France,36,0.0,2,0,No
635,France,33,0.0,3,0,Yes
746,France,37,0.0,2,1,No
692,Spain,47,0.0,2,0,Yes
683,Spain,35,61172.04,1,0,No
591,Germany,35,90194.34,2,0,No
581,France,24,95508.2,1,1,No
684,Germany,35,99967.76,1,1,No
561,Spain,37,101470.29,1,1,No
718,Germany,33,70541.06,1,0,No
590,France,31,112211.61,1,0,No
573,France,47,154543.98,1,0,No
350,France,40,111098.85,1,1,Yes
504,Germany,44,131873.07,2,1,Yes
813,Spain,27,137275.36,1,1,No
641,Spain,31,153316.14,1,0,No
662,France,22,0.0,2,1,No
497,Spain,44,121250.04,1,1,No
716,France,31,109578.04,2,1,No
526,France,37,53573.18,1,0,No
760,Germany,34,58003.41,1,0,No
669,France,31,113000.66,1,0,No
655,France,27,0.0,2,0,No
547,France,49,0.0,1,0,Yes
648,Germany,40,139973.65,1,1,Yes
790,France,31,151290.16,1,1,No
744,Germany,50,121498.11,2,1,Yes
761,Spain,32,103515.39,2,1,No
750,France,35,0.0,1,0,No
680,France,34,0.0,2,1,No
704,Spain,38,106687.76,1,0,No
521,France,41,0.0,2,1,No
452,France,35,0.0,2,1,No
695,France,31,106089.2,1,0,No
850,Spain,71,69608.14,1,0,Yes
625,France,31,0.0,2,1,No
608,Germany,40,96202.32,1,0,No
715,France,38,0.0,2,1,No
834,Spain,33,0.0,2,0,No
469,France,33,127818.52,1,0,No
480,France,40,0.0,1,0,Yes
527,Germany,58,137318.42,1,1,No
834,Spain,34,0.0,2,0,No
583,France,40,55776.39,2,0,No
696,Germany,32,84421.62,1,1,No
606,France,32,83161.65,1,1,No
713,France,39,0.0,2,1,No
821,Germany,42,87807.29,2,1,No
550,France,30,0.0,2,0,No
675,France,39,0.0,2,0,No
748,Spain,39,0.0,2,1,No
606,Germany,40,95293.86,2,1,No
726,Germany,30,92847.59,1,0,No
547,France,30,0.0,2,1,No
758,Spain,35,0.0,2,0,No
596,France,37,0.0,1,1,No
720,Spain,34,0.0,2,1,No
674,France,37,0.0,1,0,No
756,France,32,0.0,2,0,No
649,Germany,78,68345.86,2,1,No
613,Germany,28,76656.4,2,1,No
643,France,62,0.0,2,0,No
600,France,31,0.0,2,1,No
735,Spain,39,60374.98,1,0,No
585,France,34,0.0,1,1,No
724,Germany,33,88046.88,1,1,Yes
635,Spain,29,0.0,2,0,No
472,France,19,0.0,2,0,No
590,France,36,0.0,2,0,No
651,Spain,63,129968.67,1,1,No
686,Germany,39,157731.6,2,0,No
606,France,32,0.0,2,1,No
781,France,33,89276.48,1,0,No
593,France,45,138825.19,1,0,No
793,France,63,103729.79,2,1,No
791,France,31,75499.24,1,0,No
850,France,68,169445.4,1,1,No
698,France,57,111359.55,2,0,No
846,France,34,142388.61,2,1,Yes
765,France,42,123311.39,2,1,No
574,Spain,52,115532.52,1,0,No
617,Germany,51,167273.71,1,0,Yes
581,France,25,77886.53,2,0,No
710,Germany,37,135795.63,1,1,No
550,France,32,97514.07,1,1,No
533,Germany,51,127545.56,2,0,Yes
779,France,49,106160.37,1,0,No
763,France,23,0.0,2,0,No
563,Spain,36,143680.47,2,1,No
678,Spain,38,124483.53,1,0,No
644,Spain,31,86006.3,1,1,No
682,Germany,43,111094.05,2,1,No
625,France,22,0.0,2,0,No
733,Spain,36,0.0,2,1,No
512,France,30,0.0,2,0,No
642,France,41,115171.71,1,1,No
737,Germany,22,111543.26,2,0,No
575,France,57,137936.94,1,1,No
543,Germany,37,122304.65,2,0,No
521,Germany,41,120586.54,1,1,No
637,France,32,0.0,2,1,No
714,France,40,46520.69,1,1,No
726,Spain,56,105473.74,1,1,No
680,Spain,34,0.0,2,0,No
812,Germany,39,115730.71,3,1,Yes
757,Spain,30,145396.49,1,1,No
710,Spain,62,131078.42,2,0,Yes
516,Germany,47,128298.74,1,0,Yes
803,France,40,165526.71,1,0,No
560,France,38,83714.41,1,1,No
679,France,36,0.0,2,1,No
526,France,32,125540.05,1,0,No
485,France,41,100254.76,2,1,No
625,France,36,0.0,2,0,Yes
773,Spain,43,138150.57,1,1,No
530,France,45,0.0,1,1,Yes
616,Germany,43,95984.21,1,1,Yes
651,France,23,0.0,2,1,No
586,Germany,38,136858.42,1,1,No
607,Germany,29,102609.0,1,0,No
724,Spain,39,0.0,2,1,No
733,France,64,0.0,2,1,No
667,Germany,70,77356.92,2,1,No
700,France,32,110923.15,2,1,Yes
659,Spain,78,151675.65,1,1,No
710,Spain,22,0.0,3,0,No
760,France,37,0.0,1,0,Yes
677,France,25,0.0,2,0,No
798,Germany,29,80204.11,2,0,No
758,France,35,0.0,2,0,No
715,France,45,0.0,2,1,No
752,Germany,32,115587.49,2,1,No
586,Germany,46,106968.96,1,1,Yes
818,France,36,0.0,2,1,No
490,Germany,41,139659.04,1,1,No
610,Germany,69,86038.21,3,0,Yes
627,Germany,24,102773.2,2,0,Yes
533,France,35,0.0,2,1,No
708,France,51,70754.18,1,1,Yes
681,France,59,122781.51,1,1,No
690,France,21,0.0,2,1,No
656,Germany,68,153545.11,1,1,No
673,Spain,40,121629.22,1,1,No
806,Germany,36,167983.17,2,1,No
648,Spain,43,81153.82,1,1,Yes
501,France,35,99760.84,1,1,No
556,Germany,43,125890.72,1,1,No
627,France,27,0.0,2,0,No
652,France,31,119148.55,1,0,No
807,Germany,60,72948.58,2,1,No
708,Germany,21,133974.36,2,0,No
619,France,27,154483.98,1,0,No
601,France,40,98627.13,2,0,No
445,France,64,136770.67,1,1,No
800,Germany,39,95252.72,1,0,No
554,France,33,117413.95,1,1,No
714,Germany,54,137986.58,2,1,Yes
656,France,44,143571.52,1,0,No
520,France,49,121197.64,1,0,Yes
480,Spain,39,121626.9,1,1,No
660,Germany,30,84440.1,2,1,No
532,France,36,0.0,2,1,No
679,France,42,0.0,2,0,No
780,France,26,140356.7,1,0,No
747,France,29,0.0,2,1,No
705,France,39,92224.56,1,1,No
732,France,43,0.0,2,0,No
515,Spain,40,121355.99,1,0,No
816,Germany,40,109003.26,1,1,No
641,France,48,147341.43,1,1,Yes
509,France,18,102983.91,1,0,No
601,Germany,49,96252.98,2,0,No
527,France,39,0.0,2,0,Yes
455,France,27,155879.09,2,0,No
803,Germany,34,142929.16,2,1,No
553,France,32,64082.09,1,1,No
724,France,28,0.0,1,0,No
610,France,45,0.0,2,1,No
559,Spain,39,0.0,2,1,No
825,Germany,35,118336.95,1,0,Yes
819,Spain,28,168253.21,1,1,No
772,Germany,42,101979.16,1,0,No
685,Spain,23,164902.43,1,0,No
506,France,43,0.0,2,0,No
642,Germany,22,111812.52,2,1,No
627,Spain,40,0.0,2,1,No
600,Germany,30,119755.0,1,1,No
653,France,46,119556.1,1,0,Yes
762,Spain,35,119349.69,3,1,Yes
569,Spain,30,139528.23,1,1,No
756,France,40,94773.11,1,0,No
673,France,31,108345.22,1,1,No
637,France,36,166939.88,1,1,No
644,France,33,174571.36,1,1,No
658,Spain,35,71829.34,1,1,No
649,France,36,0.0,2,1,No
603,France,39,76769.68,1,0,No
820,France,39,104614.29,1,0,Yes
712,Spain,27,0.0,1,0,No
645,Germany,31,128927.93,1,1,No
705,Germany,31,110941.93,2,0,No
590,Spain,29,99250.08,1,1,No
631,France,36,0.0,2,0,No
604,France,34,0.0,2,1,No
643,Spain,48,0.0,2,0,No
690,Spain,30,0.0,2,1,No
558,France,31,0.0,1,0,No
637,Germany,51,104682.83,1,0,Yes
648,Germany,45,118886.55,1,0,No
652,Spain,28,156823.7,2,0,No
808,Germany,39,124216.93,1,1,No
551,France,26,144258.52,1,0,No
711,Germany,26,128793.63,1,0,No
467,Germany,28,126315.26,1,0,Yes
789,Spain,40,0.0,2,0,No
602,Spain,33,0.0,2,1,No
576,France,39,0.0,2,1,No
584,France,38,115341.55,1,1,No
593,France,32,99162.29,1,0,No
705,Germany,48,156848.13,2,1,Yes
595,Germany,64,105736.32,1,1,Yes
699,Germany,41,200117.76,2,0,No
516,France,46,62212.29,1,1,Yes
838,France,31,0.0,2,0,No
587,France,39,0.0,2,1,No
750,France,38,151532.4,1,1,No
581,Germany,39,121523.51,1,0,Yes
484,France,41,0.0,1,1,No
576,Spain,26,0.0,2,1,No
567,Germany,46,68238.51,2,1,No
638,Spain,30,136808.53,2,1,No
646,Germany,24,92398.08,1,1,No
658,France,40,143566.12,1,1,No
590,Spain,38,0.0,2,1,No
546,Spain,25,127728.24,2,1,No
603,France,34,0.0,2,0,No
619,Spain,38,119658.49,1,1,No
678,France,34,0.0,2,1,No
459,France,26,149879.66,1,0,No
671,Germany,28,119859.52,2,0,No
501,Spain,43,104533.24,1,0,Yes
719,Spain,37,145382.61,1,0,No
681,Spain,37,121231.39,1,1,No
706,Spain,24,141078.57,1,1,No
763,Germany,32,108465.65,2,0,Yes
716,France,39,70657.61,2,1,No
507,Germany,40,120105.43,1,0,Yes
678,Germany,55,129646.91,1,1,Yes
775,France,30,191091.74,2,1,No
544,France,38,0.0,1,1,No
756,France,27,0.0,2,1,No
757,Germany,43,131433.33,2,1,Yes
742,Germany,33,137937.95,1,1,No
591,France,49,0.0,2,0,No
667,France,24,0.0,2,0,No
787,France,32,0.0,2,1,No
718,France,43,93143.39,1,0,No
521,France,38,0.0,2,0,No
607,Spain,40,112544.45,1,1,No
633,France,34,123034.43,2,1,No
588,Spain,37,0.0,2,1,No
724,Germany,33,119278.44,1,1,No
720,France,44,0.0,2,0,No
521,France,39,0.0,2,1,No
620,Spain,36,169312.72,1,0,No
505,Germany,33,106506.77,3,0,Yes
728,Spain,43,128412.61,1,1,No
486,Germany,62,118356.89,2,0,Yes
584,Germany,42,137479.13,1,0,No
687,Spain,40,0.0,2,0,No
771,France,50,105229.72,1,1,Yes
678,France,41,148088.11,1,0,No
751,France,48,0.0,1,1,Yes
670,France,33,126679.69,1,1,No
675,Spain,31,90826.27,2,0,No
684,Spain,24,143582.89,1,1,No
637,France,21,125712.2,1,0,No
760,Spain,32,0.0,1,1,No
662,Spain,37,155187.3,1,0,No
680,France,49,0.0,2,0,No
604,Spain,40,155455.43,1,1,No
764,France,40,100480.53,1,0,No
521,France,77,0.0,2,1,No
684,Germany,56,127585.98,3,1,Yes
795,France,40,101891.1,1,1,No
678,Spain,61,0.0,2,1,No
589,France,38,0.0,1,0,Yes
660,Spain,28,128929.88,1,1,No
646,Germany,39,121681.91,2,1,No
706,Germany,56,139603.22,1,1,No
730,France,27,0.0,2,0,No
606,France,36,0.0,2,1,No
690,Spain,36,91760.11,1,1,No
645,Germany,41,93925.3,1,0,Yes
579,France,38,175739.36,1,1,No
481,France,28,0.0,2,0,No
492,Germany,45,170295.04,2,0,No
739,France,58,101579.28,1,1,No
624,France,55,118793.6,1,1,Yes
682,France,44,115282.3,1,0,No
701,Spain,34,107980.37,1,1,No
718,France,44,133866.22,1,1,No
496,France,34,102723.35,2,0,No
543,Spain,41,0.0,2,1,No
616,Spain,44,193213.02,2,1,No
635,Germany,53,117005.55,1,1,Yes
652,Spain,31,132862.59,1,0,No
688,France,26,0.0,2,0,No
678,France,49,204510.94,1,1,Yes
757,Germany,36,65349.71,1,0,No
667,France,36,139753.35,1,0,No
725,France,29,0.0,2,1,No
632,Germany,50,107959.39,1,1,Yes
694,France,38,195926.39,1,1,No
803,France,36,0.0,2,1,No
814,France,31,87772.52,1,0,No
611,France,38,71018.6,2,0,No
755,Germany,38,111096.91,1,1,No
425,Germany,40,166776.6,2,1,No
850,France,34,101266.51,1,0,No
677,Spain,18,134796.87,2,1,No
797,France,46,0.0,1,0,No
692,Germany,43,118588.83,1,1,Yes
735,Germany,28,160454.15,2,1,No
609,France,77,0.0,1,1,No
700,France,42,0.0,2,1,No
526,Spain,36,91132.18,1,0,No
693,Spain,57,0.0,2,1,No
748,France,20,0.0,2,0,No
657,Spain,36,0.0,2,1,No
739,Germany,25,113113.12,1,0,No
784,Spain,23,0.0,1,1,No
744,Germany,41,190409.34,2,1,No
